worker_id,city,zone,date,day_of_week,hours_worked,orders_completed,rainfall_mm,aqi,temperature_c,humidity_pct,earnings,target_earnings
GK-10254,Delhi,Rohini,2025-12-07,6,10.4,16,0.0,290,30.6,33.0,1649.9,1649.9
GK-10413,Chennai,T. Nagar,2025-12-18,3,12.4,36,1.5,32,33.7,87.3,1090.05,1090.05
GK-10606,Mumbai,Thane,2025-12-12,4,5.3,13,0.0,193,29.8,32.8,622.62,622.62
GK-10577,Delhi,Pitampura,2025-12-10,2,12.6,34,0.0,251,21.1,44.0,1369.1,1369.1
GK-11365,Chennai,Velachery,2026-02-23,0,13.1,39,0.0,196,31.2,63.1,1651.25,1651.25
GK-11581,Delhi,Dwarka,2025-10-08,2,12.7,29,0.0,155,27.5,69.2,1343.1,1343.1
GK-11813,Chennai,Sholinganallur,2026-01-24,5,4.6,12,0.0,20,28.3,69.2,584.03,584.03
GK-10968,Mumbai,Thane,2026-02-22,6,12.6,35,0.0,89,26.0,64.0,1897.83,1897.83
GK-11128,Mumbai,Bandra,2025-11-27,3,10.6,24,0.0,157,29.5,56.6,1901.46,1901.46
GK-11516,Chennai,Porur,2025-12-23,1,6.8,17,21.7,154,25.7,71.1,521.78,521.78
GK-10508,Delhi,Saket,2025-11-23,6,10.1,19,0.0,440,44.7,57.3,1247.7,1247.7
GK-11283,Chennai,T. Nagar,2025-11-03,0,10.5,23,15.2,138,37.4,88.4,1554.53,1554.53
GK-11804,Mumbai,Bandra,2025-12-10,2,7.9,18,0.0,91,23.1,30.3,855.87,855.87
GK-10815,Mumbai,Thane,2025-10-11,5,9.0,13,0.3,37,34.2,32.8,803.17,803.17
GK-11970,Chennai,Mylapore,2026-02-06,4,8.2,14,0.0,130,33.2,54.3,1105.46,1105.46
GK-10486,Mumbai,Malad,2026-01-02,4,9.7,23,0.0,113,32.3,39.1,705.95,705.95
GK-11822,Chennai,Chromepet,2026-02-12,3,13.1,31,0.0,119,23.0,59.2,852.79,852.79
GK-11445,Mumbai,Navi Mumbai,2025-11-12,2,8.1,20,0.0,253,29.1,54.8,796.32,796.32
GK-11547,Delhi,Pitampura,2026-03-14,5,11.9,21,0.0,167,35.3,63.2,1243.13,1243.13
GK-10286,Mumbai,Andheri,2026-01-13,1,10.9,17,0.0,171,27.6,32.3,1012.12,1012.12
GK-11382,Delhi,Lajpat Nagar,2026-02-06,4,8.0,12,0.0,108,35.6,57.0,855.75,855.75
GK-11045,Delhi,Saket,2026-03-08,6,12.7,29,0.0,139,45.1,60.2,1242.01,1242.01
GK-11247,Delhi,Janakpuri,2025-10-05,6,10.1,19,0.0,78,27.3,56.7,1256.6,1256.6
GK-10204,Delhi,Nehru Place,2026-01-07,2,9.9,17,0.0,307,34.5,53.9,1552.25,1552.25
GK-11003,Mumbai,Malad,2025-11-12,2,13.2,22,0.0,82,27.9,57.7,1763.55,1763.55
GK-10423,Delhi,Janakpuri,2026-02-12,3,9.4,24,0.0,75,20.4,59.8,1079.68,1079.68
GK-11873,Mumbai,Bandra,2026-02-05,3,10.4,22,5.7,170,26.4,53.6,1015.56,1015.56
GK-11979,Delhi,Dwarka,2026-02-19,3,7.5,21,0.0,207,30.4,37.2,821.66,821.66
GK-10312,Chennai,Chromepet,2025-11-25,1,14.0,24,0.0,89,35.6,60.9,1616.7,1616.7
GK-10480,Chennai,Tambaram,2025-10-07,1,11.5,18,0.0,187,36.8,62.5,1714.79,1714.79
GK-10587,Delhi,Lajpat Nagar,2026-01-08,3,6.9,13,0.0,393,28.1,31.2,725.58,725.58
GK-11300,Mumbai,Bandra,2025-11-28,4,8.0,20,0.0,46,25.2,31.2,1037.72,1037.72
GK-11537,Delhi,Janakpuri,2025-11-23,6,7.1,20,0.0,265,40.0,60.9,974.56,974.56
GK-10432,Mumbai,Navi Mumbai,2026-03-05,3,5.0,9,12.9,168,30.9,51.4,646.59,646.59
GK-10310,Mumbai,Bandra,2025-11-06,3,12.0,23,0.0,165,35.3,51.4,1782.86,1782.86
GK-11152,Delhi,Connaught Place,2025-11-20,3,9.5,20,0.0,386,35.1,47.8,971.98,971.98
GK-10725,Chennai,Chromepet,2026-03-29,6,7.5,22,1.8,67,34.5,67.2,1211.12,1211.12
GK-11520,Chennai,Mylapore,2026-02-11,2,13.9,32,0.0,113,33.9,51.8,1622.69,1622.69
GK-10703,Chennai,Guindy,2026-01-17,5,5.7,11,0.0,88,27.3,52.8,728.12,728.12
GK-11365,Chennai,Velachery,2025-11-24,0,13.4,25,12.5,119,29.8,52.5,1814.99,1814.99
GK-10144,Chennai,Anna Nagar,2026-03-16,0,9.7,20,0.0,201,36.1,68.3,789.77,789.77
GK-10921,Mumbai,Dadar,2026-02-11,2,10.2,17,0.0,130,20.9,69.1,1176.37,1176.37
GK-11795,Chennai,Anna Nagar,2025-10-17,4,7.0,17,0.0,61,29.5,78.3,776.03,776.03
GK-10643,Chennai,Guindy,2025-12-13,5,8.4,22,0.0,105,26.5,81.5,1029.78,1029.78
GK-10112,Mumbai,Kurla,2025-12-09,1,9.9,26,0.0,131,29.0,55.2,1071.51,1071.51
GK-11673,Delhi,Dwarka,2026-03-25,2,14.0,23,0.0,149,25.5,43.7,1438.28,1438.28
GK-10250,Mumbai,Navi Mumbai,2025-10-25,5,11.1,18,0.0,159,36.2,56.6,2360.35,2360.35
GK-11656,Delhi,Rohini,2025-12-14,6,7.7,19,0.0,288,20.4,57.5,1439.53,1439.53
GK-11505,Delhi,Nehru Place,2026-03-28,5,8.9,25,0.0,210,31.5,56.5,1390.07,1390.07
GK-10767,Mumbai,Goregaon,2025-10-13,0,6.4,15,0.0,105,33.7,58.3,520.14,520.14
GK-10324,Chennai,Chromepet,2026-02-22,6,10.6,29,0.0,129,28.8,33.2,1161.9,1161.9
GK-11749,Delhi,Dwarka,2026-01-12,0,13.3,35,0.0,389,27.9,46.0,1651.28,1651.28
GK-11076,Delhi,Janakpuri,2025-10-21,1,10.8,30,0.0,151,41.2,54.8,1792.63,1792.63
GK-11824,Chennai,Anna Nagar,2025-12-03,2,14.0,40,22.8,142,29.1,54.9,1106.91,1106.91
GK-10534,Chennai,Mylapore,2025-12-08,0,8.4,13,0.0,83,26.2,82.8,1085.93,1085.93
GK-10749,Mumbai,Borivali,2025-10-28,1,13.1,29,0.0,199,33.5,45.4,1640.89,1640.89
GK-11532,Chennai,Mylapore,2025-12-01,0,10.4,21,41.1,214,25.9,63.9,1134.43,1134.43
GK-11559,Delhi,Rohini,2025-11-28,4,8.7,26,0.0,260,45.5,41.1,676.95,676.95
GK-11384,Delhi,Lajpat Nagar,2025-10-11,5,6.7,19,0.0,137,41.4,49.1,656.76,656.76
GK-11702,Chennai,Tambaram,2025-11-01,5,4.8,13,18.7,95,34.6,54.9,704.9,704.9
GK-10555,Chennai,Velachery,2026-02-05,3,7.5,16,0.0,168,27.0,46.4,942.65,942.65
GK-10533,Mumbai,Malad,2025-10-25,5,10.1,18,0.0,153,35.6,55.3,1402.91,1402.91
GK-10717,Delhi,Chandni Chowk,2026-03-07,5,9.3,17,0.0,68,28.9,62.4,1041.53,1041.53
GK-10964,Mumbai,Andheri,2025-11-24,0,9.0,19,0.0,212,27.0,47.7,1206.97,1206.97
GK-10435,Mumbai,Bandra,2026-02-22,6,6.8,17,22.2,74,24.6,46.5,898.3,898.3
GK-11429,Delhi,Pitampura,2026-03-24,1,13.6,30,0.0,73,29.8,33.0,1683.84,1683.84
GK-11231,Delhi,Janakpuri,2026-03-21,5,13.1,32,0.0,127,36.4,35.0,1530.21,1530.21
GK-11678,Chennai,T. Nagar,2025-11-27,3,8.4,13,61.7,106,35.6,66.7,1167.08,1167.08
GK-10740,Delhi,Pitampura,2026-01-01,3,10.2,16,0.0,360,18.2,47.4,969.09,969.09
GK-10622,Delhi,Pitampura,2025-11-12,2,11.1,19,0.0,347,23.8,54.6,1646.53,1646.53
GK-10530,Mumbai,Navi Mumbai,2025-10-22,2,11.8,32,0.0,184,36.1,63.6,1021.04,1021.04
GK-10227,Delhi,Saket,2025-10-23,3,6.4,17,1.3,146,35.9,48.7,567.63,567.63
GK-10909,Mumbai,Kurla,2026-03-23,0,7.6,11,0.0,71,34.7,54.5,734.39,734.39
GK-11002,Delhi,Saket,2025-11-30,6,12.5,23,0.0,446,33.9,49.2,2028.83,2028.83
GK-10128,Mumbai,Andheri,2026-01-31,5,14.0,29,0.0,65,32.4,52.0,2620.79,2620.79
GK-10263,Chennai,T. Nagar,2025-12-19,4,11.6,29,0.0,144,33.4,71.9,1551.37,1551.37
GK-10111,Chennai,Tambaram,2025-11-22,5,12.8,20,15.6,163,31.3,52.0,1414.65,1414.65
GK-10246,Chennai,Guindy,2026-02-19,3,10.7,18,4.8,98,27.5,48.5,1309.79,1309.79
GK-10631,Delhi,Karol Bagh,2026-03-09,0,7.0,10,0.0,176,36.2,39.6,738.87,738.87
GK-11852,Mumbai,Goregaon,2025-11-12,2,12.2,31,0.0,161,29.5,41.7,733.76,733.76
GK-11125,Delhi,Lajpat Nagar,2025-10-25,5,9.7,23,0.0,170,28.7,41.2,1627.15,1627.15
GK-11769,Mumbai,Powai,2025-12-29,0,13.9,36,0.0,135,19.7,35.4,998.26,998.26
GK-11292,Mumbai,Thane,2025-11-07,4,7.4,20,0.0,179,32.1,34.1,644.73,644.73
GK-11673,Delhi,Dwarka,2025-12-26,4,11.7,33,0.0,332,32.8,38.6,944.48,944.48
GK-10438,Mumbai,Dadar,2025-11-11,1,13.9,26,1.6,138,32.9,44.0,1156.69,1156.69
GK-11350,Delhi,Connaught Place,2025-10-12,6,9.0,15,0.0,96,24.5,31.1,770.18,770.18
GK-10797,Mumbai,Bandra,2025-11-14,4,10.5,26,0.0,23,32.4,65.1,565.64,565.64
GK-11776,Chennai,Tambaram,2026-03-10,1,10.0,29,0.0,84,33.1,54.3,1142.89,1142.89
GK-11987,Mumbai,Goregaon,2025-12-11,3,13.5,39,0.0,199,21.8,55.9,1397.93,1397.93
GK-10578,Mumbai,Malad,2026-01-31,5,12.1,36,0.0,72,23.6,58.4,1832.7,1832.7
GK-10368,Chennai,Porur,2026-01-18,6,9.3,24,0.0,55,34.0,30.5,1272.0,1272.0
GK-11679,Delhi,Lajpat Nagar,2026-02-15,6,11.0,32,0.0,150,28.7,54.4,1724.75,1724.75
GK-10441,Mumbai,Kurla,2026-02-24,1,10.9,25,0.0,214,29.7,33.5,1214.24,1214.24
GK-10628,Delhi,Nehru Place,2026-01-04,6,11.3,31,0.0,388,34.4,55.6,1862.66,1862.66
GK-11997,Chennai,Velachery,2026-01-20,1,11.0,27,8.0,200,33.0,38.4,1276.84,1276.84
GK-10579,Mumbai,Navi Mumbai,2026-01-19,0,8.0,18,0.0,26,22.6,60.4,742.0,742.0
GK-11828,Chennai,Guindy,2025-12-18,3,6.6,12,38.3,105,31.1,53.4,870.28,870.28
GK-10437,Mumbai,Navi Mumbai,2026-01-10,5,6.6,11,1.5,145,22.6,51.3,981.54,981.54
GK-11048,Delhi,Karol Bagh,2025-12-14,6,9.5,27,0.0,342,31.5,34.2,948.89,948.89
GK-10397,Delhi,Dwarka,2025-12-01,0,7.2,12,0.0,257,32.6,59.9,862.52,862.52
GK-11134,Mumbai,Navi Mumbai,2025-12-26,4,9.7,27,0.0,108,26.0,52.7,824.57,824.57
GK-11398,Chennai,Velachery,2026-02-11,2,13.7,26,0.0,33,24.4,65.0,1629.5,1629.5
GK-11251,Mumbai,Kurla,2025-12-10,2,14.0,21,0.0,104,27.0,48.6,1932.67,1932.67
GK-10340,Chennai,Anna Nagar,2025-11-18,1,13.7,24,37.5,79,32.1,80.3,858.65,858.65
GK-11415,Chennai,Tambaram,2026-01-14,2,5.8,15,0.0,73,29.4,44.3,852.69,852.69
GK-11021,Chennai,Adyar,2026-03-07,5,14.0,23,0.0,140,28.6,43.2,1369.11,1369.11
GK-11956,Delhi,Connaught Place,2025-12-18,3,5.4,8,0.0,461,29.4,47.2,708.04,708.04
GK-10499,Mumbai,Goregaon,2026-02-19,3,5.0,14,0.0,134,27.7,48.4,616.25,616.25
GK-10985,Mumbai,Malad,2026-03-13,4,7.5,12,0.0,162,28.1,36.7,939.99,939.99
GK-10970,Mumbai,Dadar,2026-03-22,6,8.3,24,3.0,67,27.1,35.2,792.89,792.89
GK-10265,Delhi,Janakpuri,2026-03-28,5,8.3,17,0.0,190,45.8,34.3,821.52,821.52
GK-11822,Chennai,Chromepet,2026-03-10,1,13.1,21,0.0,140,37.8,33.0,987.31,987.31
GK-10203,Chennai,Chromepet,2025-11-08,5,11.8,23,6.8,146,30.1,73.4,1349.53,1349.53
GK-11049,Chennai,Porur,2026-01-15,3,6.3,17,0.0,86,26.5,63.2,686.09,686.09
GK-10250,Mumbai,Navi Mumbai,2026-02-05,3,14.0,22,0.0,186,18.9,33.8,2064.92,2064.92
GK-10135,Mumbai,Borivali,2026-02-05,3,14.0,32,1.1,126,24.7,62.8,1864.89,1864.89
GK-10178,Mumbai,Kurla,2026-03-04,2,7.8,14,0.0,105,25.2,31.2,791.59,791.59
GK-10095,Delhi,Lajpat Nagar,2026-02-19,3,7.0,17,0.0,105,25.0,63.9,866.55,866.55
GK-11446,Delhi,Connaught Place,2026-02-03,1,4.3,7,0.0,171,30.3,34.6,420.35,420.35
GK-11752,Mumbai,Navi Mumbai,2025-12-13,5,12.8,37,0.0,68,24.5,62.1,2328.25,2328.25
GK-11349,Delhi,Rohini,2025-11-23,6,14.0,27,0.0,244,31.7,31.2,1592.0,1592.0
GK-10888,Delhi,Dwarka,2026-01-12,0,8.7,15,0.0,389,27.9,46.0,833.52,833.52
GK-10581,Mumbai,Malad,2025-11-03,0,4.8,8,1.2,67,31.2,49.8,421.86,421.86
GK-10721,Chennai,Guindy,2025-11-21,4,9.0,18,0.0,177,37.2,58.6,743.94,743.94
GK-10071,Delhi,Saket,2026-02-27,4,5.6,13,0.0,134,34.3,54.2,722.52,722.52
GK-10317,Mumbai,Powai,2025-11-09,6,7.7,18,0.0,20,26.0,58.0,1256.78,1256.78
GK-11270,Chennai,Anna Nagar,2025-12-26,4,7.7,14,0.0,260,30.1,50.3,1481.52,1481.52
GK-11371,Delhi,Rohini,2025-11-12,2,9.1,21,0.0,342,37.2,66.6,1119.42,1119.42
GK-11102,Delhi,Nehru Place,2026-01-08,3,10.4,22,0.0,427,33.0,52.1,1058.44,1058.44
GK-11873,Mumbai,Bandra,2026-01-16,4,9.0,13,0.0,96,29.5,32.5,863.22,863.22
GK-10599,Delhi,Janakpuri,2026-01-10,5,9.4,18,0.0,425,19.5,56.7,1435.6,1435.6
GK-11112,Delhi,Connaught Place,2025-11-09,6,10.9,25,0.0,420,25.3,59.0,1622.09,1622.09
GK-10661,Delhi,Saket,2026-01-16,4,4.7,10,0.0,381,34.0,54.9,519.76,519.76
GK-10593,Chennai,Porur,2026-03-18,2,11.5,33,0.0,20,29.1,49.6,1513.41,1513.41
GK-11387,Chennai,Tambaram,2025-12-03,2,13.3,26,42.7,71,21.9,51.5,1204.76,1204.76
GK-10246,Chennai,Guindy,2025-10-25,5,11.4,22,29.5,63,35.6,68.2,1327.65,1327.65
GK-11769,Mumbai,Powai,2026-03-01,6,13.4,31,0.0,34,25.1,42.1,1011.22,1011.22
GK-10721,Chennai,Guindy,2026-02-19,3,7.4,21,4.8,98,27.5,48.5,601.13,601.13
GK-10282,Chennai,T. Nagar,2025-11-14,4,9.5,23,8.1,164,33.2,55.4,796.32,796.32
GK-11153,Mumbai,Navi Mumbai,2026-02-12,3,9.7,25,0.0,112,19.2,68.2,1248.87,1248.87
GK-10522,Delhi,Pitampura,2026-03-06,4,6.3,9,0.0,109,40.7,69.7,675.61,675.61
GK-11244,Mumbai,Navi Mumbai,2026-02-17,1,14.0,33,0.0,140,27.5,63.2,1480.6,1480.6
GK-10774,Mumbai,Dadar,2025-11-23,6,11.0,25,0.0,142,26.5,41.5,1730.16,1730.16
GK-11053,Delhi,Karol Bagh,2026-03-27,4,11.4,33,0.0,100,38.9,59.4,1303.82,1303.82
GK-11339,Mumbai,Navi Mumbai,2026-01-07,2,13.9,27,0.0,100,24.5,31.9,2188.5,2188.5
GK-11883,Delhi,Lajpat Nagar,2026-02-25,2,5.6,16,0.0,25,22.4,35.3,602.74,602.74
GK-11003,Mumbai,Malad,2025-10-29,2,14.0,41,0.0,89,36.1,50.2,1915.51,1915.51
GK-10105,Chennai,Porur,2025-10-20,0,10.5,15,14.7,105,28.5,61.2,1658.28,1658.28
GK-11110,Mumbai,Kurla,2026-03-10,1,14.0,27,7.7,119,27.8,51.2,1661.6,1661.6
GK-11726,Chennai,T. Nagar,2026-02-04,2,14.0,39,0.0,103,22.2,67.3,1040.74,1040.74
GK-10794,Delhi,Dwarka,2025-10-28,1,10.0,25,0.0,20,38.2,61.1,892.03,892.03
GK-10405,Chennai,Porur,2026-01-12,0,10.4,17,0.0,135,30.1,60.3,1408.79,1408.79
GK-10271,Delhi,Dwarka,2025-12-23,1,9.2,15,0.0,397,37.5,46.3,835.61,835.61
GK-10530,Mumbai,Navi Mumbai,2025-10-13,0,14.0,37,0.0,120,34.0,61.7,1302.89,1302.89
GK-10222,Delhi,Lajpat Nagar,2025-10-16,3,13.3,22,3.9,60,31.0,39.2,1128.11,1128.11
GK-11221,Chennai,Anna Nagar,2025-11-07,4,13.6,32,45.3,138,36.8,60.7,1186.93,1186.93
GK-10927,Chennai,Porur,2025-10-06,0,12.0,33,3.0,115,36.5,51.4,1121.34,1121.34
GK-10226,Mumbai,Powai,2025-12-11,3,11.2,25,0.0,109,26.1,54.8,1296.67,1296.67
GK-11975,Chennai,Mylapore,2026-02-05,3,9.1,20,0.0,102,30.7,51.0,834.15,834.15
GK-11847,Chennai,Velachery,2025-10-28,1,13.4,26,12.1,93,34.0,68.4,2168.25,2168.25
GK-11298,Chennai,Anna Nagar,2025-10-30,3,3.5,8,11.3,118,30.5,52.6,529.88,529.88
GK-10549,Mumbai,Navi Mumbai,2025-12-12,4,12.7,27,0.0,82,24.0,36.5,1629.83,1629.83
GK-11211,Chennai,T. Nagar,2025-11-13,3,14.0,26,0.0,196,31.7,90.0,2262.12,2262.12
GK-10201,Mumbai,Powai,2025-11-06,3,10.8,29,0.0,202,35.7,37.0,1084.54,1084.54
GK-10499,Mumbai,Goregaon,2025-11-25,1,2.8,7,0.0,100,27.0,35.2,331.85,331.85
GK-11858,Delhi,Nehru Place,2025-12-11,3,13.1,39,0.0,255,20.1,47.2,1734.98,1734.98
GK-11587,Mumbai,Malad,2025-12-11,3,9.1,26,0.0,61,27.8,40.8,1298.41,1298.41
GK-11485,Mumbai,Navi Mumbai,2025-10-23,3,8.2,23,0.0,254,28.8,37.8,907.88,907.88
GK-10085,Mumbai,Borivali,2026-03-15,6,10.1,25,0.0,95,36.0,44.7,1419.56,1419.56
GK-11396,Chennai,T. Nagar,2026-01-29,3,14.0,30,0.0,91,27.1,64.8,1573.94,1573.94
GK-10143,Mumbai,Navi Mumbai,2026-03-10,1,6.8,11,0.0,151,35.0,50.2,651.9,651.9
GK-10992,Delhi,Rohini,2025-11-13,3,8.7,22,0.0,271,33.1,48.4,832.54,832.54
GK-10139,Mumbai,Goregaon,2025-12-25,3,10.7,16,0.0,204,18.1,60.2,1310.89,1310.89
GK-10057,Mumbai,Powai,2025-12-08,0,8.3,19,0.0,258,23.9,45.3,1058.34,1058.34
GK-11748,Chennai,Adyar,2026-03-19,3,6.9,15,0.0,85,30.3,65.5,1228.7,1228.7
GK-11252,Mumbai,Navi Mumbai,2026-03-28,5,9.6,28,0.0,60,28.1,45.5,1481.85,1481.85
GK-10105,Chennai,Porur,2026-03-14,5,8.7,23,0.0,207,29.0,43.3,1479.52,1479.52
GK-11060,Delhi,Dwarka,2025-11-06,3,11.4,33,0.0,284,23.9,33.8,1608.85,1608.85
GK-10976,Delhi,Lajpat Nagar,2026-01-31,5,5.8,16,0.0,278,25.5,38.0,827.38,827.38
GK-11396,Chennai,T. Nagar,2026-01-30,4,13.9,24,0.9,20,30.2,55.7,1423.95,1423.95
GK-10643,Chennai,Guindy,2025-12-03,2,6.3,17,0.0,155,33.3,63.3,635.41,635.41
GK-10194,Delhi,Dwarka,2025-10-01,2,10.3,28,0.0,42,37.1,62.7,1408.01,1408.01
GK-10842,Delhi,Dwarka,2025-10-04,5,12.9,24,0.0,79,35.0,56.5,1468.96,1468.96
GK-10672,Delhi,Dwarka,2025-11-10,0,5.7,11,0.0,229,25.7,59.5,563.88,563.88
GK-10975,Mumbai,Goregaon,2026-01-09,4,9.2,25,2.0,93,22.1,48.9,834.36,834.36
GK-11917,Mumbai,Malad,2025-11-09,6,11.5,24,0.0,89,32.6,63.4,1545.95,1545.95
GK-11487,Delhi,Connaught Place,2026-01-21,2,9.5,14,0.0,234,36.5,60.8,845.52,845.52
GK-10638,Delhi,Lajpat Nagar,2025-11-03,0,5.7,15,0.0,351,33.4,52.6,716.69,716.69
GK-10771,Mumbai,Navi Mumbai,2026-03-01,6,13.8,34,6.4,88,26.4,53.7,2080.13,2080.13
GK-11659,Chennai,Tambaram,2026-03-18,2,9.0,15,0.0,129,31.2,63.1,1178.48,1178.48
GK-10756,Mumbai,Kurla,2026-02-12,3,7.0,20,0.0,85,20.6,45.6,747.24,747.24
GK-10948,Mumbai,Goregaon,2025-10-02,3,8.4,16,0.0,92,36.8,62.7,772.68,772.68
GK-10254,Delhi,Rohini,2025-10-24,4,9.6,26,0.0,85,37.4,30.1,1372.35,1372.35
GK-11857,Mumbai,Borivali,2026-02-05,3,12.7,28,1.1,126,24.7,62.8,1535.4,1535.4
GK-11620,Chennai,Porur,2025-12-29,0,8.6,15,3.2,111,25.1,72.9,1066.31,1066.31
GK-11901,Mumbai,Powai,2026-03-19,3,9.0,24,0.0,158,26.8,55.6,1064.28,1064.28
GK-11941,Chennai,Adyar,2025-12-22,0,10.6,22,47.7,98,32.5,90.9,1605.02,1605.02
GK-11471,Delhi,Pitampura,2026-01-08,3,14.0,38,0.0,406,42.2,59.1,1912.85,1912.85
GK-11375,Chennai,Velachery,2026-02-10,1,9.5,14,0.0,161,29.9,33.1,771.06,771.06
GK-10467,Delhi,Karol Bagh,2026-03-02,0,9.5,25,0.0,196,24.9,61.2,745.27,745.27
GK-10431,Mumbai,Andheri,2026-01-30,4,14.0,27,0.0,83,21.5,41.4,1687.53,1687.53
GK-10001,Chennai,T. Nagar,2026-02-19,3,13.2,22,0.0,87,24.6,57.2,1800.95,1800.95
GK-10593,Chennai,Porur,2026-02-17,1,13.8,39,0.0,40,25.3,43.3,1762.54,1762.54
GK-10868,Delhi,Janakpuri,2025-11-26,2,8.3,24,0.0,250,32.2,34.3,732.96,732.96
GK-10940,Chennai,Guindy,2025-10-20,0,11.7,18,1.7,146,34.2,81.3,1281.14,1281.14
GK-10006,Chennai,T. Nagar,2025-12-15,0,12.6,20,0.0,104,21.2,70.5,1159.25,1159.25
GK-11822,Chennai,Chromepet,2026-02-17,1,13.7,22,0.0,127,27.8,59.0,1038.82,1038.82
GK-11967,Mumbai,Powai,2025-12-24,2,5.6,15,0.0,165,26.2,53.8,466.8,466.8
GK-10770,Chennai,Porur,2026-02-24,1,6.6,12,0.0,120,29.5,63.2,750.93,750.93
GK-10564,Chennai,Guindy,2026-03-07,5,6.2,12,0.0,192,28.5,45.8,672.54,672.54
GK-11461,Delhi,Karol Bagh,2025-10-28,1,9.0,25,0.0,182,43.5,59.3,1188.35,1188.35
GK-11414,Delhi,Saket,2025-10-30,3,6.9,10,0.0,171,41.1,41.0,698.65,698.65
GK-11509,Chennai,Chromepet,2026-01-20,1,7.8,19,0.0,174,29.4,55.3,790.12,790.12
GK-11414,Delhi,Saket,2025-10-26,6,8.5,16,0.0,163,28.5,30.2,1001.38,1001.38
GK-10005,Delhi,Saket,2026-03-18,2,11.5,26,0.0,39,34.5,33.9,1418.54,1418.54
GK-10147,Delhi,Karol Bagh,2025-11-11,1,10.2,26,0.0,328,27.4,44.2,906.48,906.48
GK-11630,Mumbai,Bandra,2026-02-26,3,10.1,22,0.0,92,25.7,32.3,1305.03,1305.03
GK-10233,Delhi,Lajpat Nagar,2025-11-10,0,13.7,36,0.0,196,35.0,38.8,1612.39,1612.39
GK-11377,Chennai,Adyar,2026-01-06,1,10.2,16,0.0,149,24.1,68.0,1080.28,1080.28
GK-11502,Mumbai,Malad,2026-03-08,6,11.7,31,0.0,143,25.8,60.4,1681.24,1681.24
GK-10354,Delhi,Dwarka,2025-12-15,0,12.2,22,0.0,375,36.0,57.4,1456.38,1456.38
GK-11292,Mumbai,Thane,2026-01-22,3,10.6,18,0.0,88,23.8,64.7,875.22,875.22
GK-11713,Mumbai,Bandra,2026-01-18,6,4.0,7,0.0,59,30.4,55.8,660.58,660.58
GK-11607,Chennai,Anna Nagar,2025-11-05,2,7.7,18,13.2,65,32.1,70.7,1021.74,1021.74
GK-10024,Mumbai,Dadar,2025-12-30,1,8.0,20,0.0,102,26.8,55.5,1034.93,1034.93
GK-11230,Mumbai,Malad,2026-03-28,5,14.0,27,0.0,107,32.0,34.1,1536.47,1536.47
GK-10100,Mumbai,Powai,2025-10-08,2,5.7,9,0.0,136,25.4,39.3,715.0,715.0
GK-10661,Delhi,Saket,2026-02-20,4,6.1,14,0.0,140,29.5,50.1,759.33,759.33
GK-10699,Chennai,T. Nagar,2026-02-23,0,11.0,22,0.0,173,26.8,50.9,1639.6,1639.6
GK-11449,Mumbai,Bandra,2026-02-26,3,8.4,21,0.0,92,25.7,32.3,1188.22,1188.22
GK-10266,Mumbai,Bandra,2026-03-13,4,13.3,26,0.0,80,25.7,43.3,1704.53,1704.53
GK-11537,Delhi,Janakpuri,2026-01-17,5,6.8,14,0.0,392,19.1,60.0,728.57,728.57
GK-10332,Chennai,Chromepet,2025-11-18,1,14.0,37,1.5,131,35.9,92.6,1507.27,1507.27
GK-10493,Mumbai,Bandra,2026-03-25,2,8.7,15,0.0,130,36.1,38.5,1046.9,1046.9
GK-10468,Chennai,Anna Nagar,2026-03-16,0,9.1,25,0.0,201,36.1,68.3,696.65,696.65
GK-11351,Chennai,Tambaram,2025-12-16,1,8.3,18,30.9,146,27.4,59.0,871.65,871.65
GK-11027,Delhi,Karol Bagh,2026-02-14,5,5.9,9,0.0,112,41.1,51.7,897.64,897.64
GK-11045,Delhi,Saket,2025-12-15,0,13.8,31,0.0,404,30.0,48.7,1281.32,1281.32
GK-11924,Mumbai,Bandra,2025-11-24,0,7.5,11,0.0,136,33.6,58.4,1039.29,1039.29
GK-11702,Chennai,Tambaram,2025-11-03,0,6.3,13,0.6,172,31.5,94.2,737.69,737.69
GK-10045,Mumbai,Malad,2026-03-17,1,6.5,15,0.0,102,36.4,40.3,779.92,779.92
GK-10991,Chennai,Chromepet,2026-03-06,4,7.9,22,0.0,66,29.8,30.7,1009.03,1009.03
GK-11562,Delhi,Janakpuri,2026-02-12,3,6.9,11,0.0,75,20.4,59.8,800.08,800.08
GK-11495,Chennai,Mylapore,2025-11-08,5,14.0,36,0.0,90,32.8,85.0,2051.16,2051.16
GK-10385,Delhi,Dwarka,2025-12-13,5,14.0,40,0.0,440,39.0,54.5,1452.97,1452.97
GK-10396,Chennai,Guindy,2026-02-12,3,7.9,13,0.3,154,33.0,34.9,911.34,911.34
GK-10082,Delhi,Saket,2026-03-24,1,14.0,22,0.0,122,42.3,67.2,1258.38,1258.38
GK-11312,Delhi,Chandni Chowk,2025-10-26,6,6.6,15,0.0,56,33.1,58.5,1399.09,1399.09
GK-10011,Chennai,Velachery,2025-10-01,2,10.5,27,24.9,152,32.5,54.3,951.09,951.09
GK-11981,Delhi,Rohini,2025-11-18,1,11.9,20,1.1,338,27.8,30.9,1484.75,1484.75
